########## WARNING SNAPSHOT ##########
==================== THREAD LEAK MAINTENANCE ====================
level=WARNING
---- [1] process basic info ----
processName=thread_victim
bundleName=unknown
pid=2231
uid=0
threadCount=2101
appState=unknown
---- [2] hidumper thread maintenance (-p 2231 --thread) ----
Thread num: 2101
Top 10 Thread Names:
1	TL_Anim_0
1	TL_Anim_1
1	TL_Anim_10
1	TL_Anim_100
1	TL_Anim_101
1	TL_Anim_102
1	TL_Anim_103
1	TL_Anim_104
1	TL_Anim_11
1	TL_Anim_12

---- [3] per-thread run state and cpu run time ----
thread_total=2101
tid	state	cpuUsage	cpuLoad	name
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:3999, Name:TL_Timer_88
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4000, Name:TL_IPC_88
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4001, Name:TL_DB_88
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4002, Name:TL_Cache_88
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4003, Name:TL_Sensor_88
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4004, Name:TL_Anim_88
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4005, Name:TL_Upload_88
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4006, Name:TL_Download_88
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4007, Name:TL_Parser_88
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4008, Name:TL_Watchdog_88
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4009, Name:TL_Event_88
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4010, Name:TL_Sync_88
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4011, Name:TL_Log_88
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4012, Name:TL_Worker_89
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4013, Name:TL_IO_89
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4014, Name:TL_Net_89
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4015, Name:TL_Render_89
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4016, Name:TL_Audio_89
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4017, Name:TL_Codec_89
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4018, Name:TL_GC_89
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4019, Name:TL_Timer_89
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4020, Name:TL_IPC_89
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4021, Name:TL_DB_89
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4022, Name:TL_Cache_89
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4023, Name:TL_Sensor_89
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4024, Name:TL_Anim_89
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4025, Name:TL_Upload_89
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4026, Name:TL_Download_89
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4027, Name:TL_Parser_89
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4028, Name:TL_Watchdog_89
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4029, Name:TL_Event_89
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4030, Name:TL_Sync_89
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4031, Name:TL_Log_89
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4032, Name:TL_Worker_90
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4033, Name:TL_IO_90
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4034, Name:TL_Net_90
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4035, Name:TL_Render_90
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4036, Name:TL_Audio_90
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4037, Name:TL_Codec_90
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4038, Name:TL_GC_90
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4039, Name:TL_Timer_90
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4040, Name:TL_IPC_90
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4041, Name:TL_DB_90
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4042, Name:TL_Cache_90
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4043, Name:TL_Sensor_90
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4044, Name:TL_Anim_90
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4045, Name:TL_Upload_90
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4046, Name:TL_Download_90
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4047, Name:TL_Parser_90
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4048, Name:TL_Watchdog_90
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4049, Name:TL_Event_90
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4050, Name:TL_Sync_90
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4051, Name:TL_Log_90
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4052, Name:TL_Worker_91
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4053, Name:TL_IO_91
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4054, Name:TL_Net_91
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4055, Name:TL_Render_91
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4056, Name:TL_Audio_91
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4057, Name:TL_Codec_91
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4058, Name:TL_GC_91
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4059, Name:TL_Timer_91
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4060, Name:TL_IPC_91
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4061, Name:TL_DB_91
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4062, Name:TL_Cache_91
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4063, Name:TL_Sensor_91
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4064, Name:TL_Anim_91
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4065, Name:TL_Upload_91
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4066, Name:TL_Download_91
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4067, Name:TL_Parser_91
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4068, Name:TL_Watchdog_91
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4069, Name:TL_Event_91
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4070, Name:TL_Sync_91
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4071, Name:TL_Log_91
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4072, Name:TL_Worker_92
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4073, Name:TL_IO_92
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4074, Name:TL_Net_92
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4075, Name:TL_Render_92
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4076, Name:TL_Audio_92
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4077, Name:TL_Codec_92
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4078, Name:TL_GC_92
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4079, Name:TL_Timer_92
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4080, Name:TL_IPC_92
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4081, Name:TL_DB_92
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4082, Name:TL_Cache_92
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4083, Name:TL_Sensor_92
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4084, Name:TL_Anim_92
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4085, Name:TL_Upload_92
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4086, Name:TL_Download_92
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4087, Name:TL_Parser_92
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4088, Name:TL_Watchdog_92
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4089, Name:TL_Event_92
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4090, Name:TL_Sync_92
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4091, Name:TL_Log_92
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4092, Name:TL_Worker_93
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4093, Name:TL_IO_93
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4094, Name:TL_Net_93
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
Tid:4095, Name:TL_Render_93
state=S, utime=0, stime=0, priority=20, nice=0, clk=100
#00 pc 0010e694 /system/lib/ld-musl-arm.so.1(sleep+132)(15ad890fbaa8d589617ca94a6f146cbe)
#01 pc 000031d8 /data/local/tmp/thread_victim(idle+4)
